Province,Year,Week,StartDate,EndDate,Districts,Dengue,Dysentery,Encephalitis,Enteric Fever,Food Poisioning,Leptospirosis,Typhus Fever,Viral Hepatistis,Human Rabies,Chickenpox,Meningitis,Leishmaniasis
Western,2007,9,2007-02-24,2007-03-02,Kalutara,5,6,0,0,6,1,1,9,NA,NA,NA,NA
Central,2007,9,2007-02-24,2007-03-02,Kandy,7,5,0,3,0,1,2,11,NA,NA,NA,NA
Central,2007,9,2007-02-24,2007-03-02,Matale,1,8,0,0,0,1,0,1,NA,NA,NA,NA
Central,2007,9,2007-02-24,2007-03-02,NuwaraEliya,0,1,0,3,0,0,3,4,NA,NA,NA,NA
Southern,2007,9,2007-02-24,2007-03-02,Galle,1,1,0,0,0,0,2,0,NA,NA,NA,NA
Southern,2007,9,2007-02-24,2007-03-02,Hambanthota,1,0,0,3,0,1,0,1,NA,NA,NA,NA
Southern,2007,9,2007-02-24,2007-03-02,Matara,3,7,0,2,0,10,15,0,NA,NA,NA,NA
Nothern,2007,9,2007-02-24,2007-03-02,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,9,2007-02-24,2007-03-02,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,9,2007-02-24,2007-03-02,Mannar,0,1,0,0,0,0,0,1,NA,NA,NA,NA
Nothern,2007,9,2007-02-24,2007-03-02,Vavuniya,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,9,2007-02-24,2007-03-02,Mullaitivu,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,9,2007-02-24,2007-03-02,Batticaloa,1,3,0,0,0,0,0,8,NA,NA,NA,NA
Eastern,2007,9,2007-02-24,2007-03-02,Ampara,1,1,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,9,2007-02-24,2007-03-02,Trincomalee,0,0,0,0,0,1,0,1,NA,NA,NA,NA
NorthWestern,2007,9,2007-02-24,2007-03-02,Kurunagala,8,3,0,0,0,0,1,2,NA,NA,NA,NA
NorthWestern,2007,9,2007-02-24,2007-03-02,Puttalam,2,0,0,1,0,1,0,2,NA,NA,NA,NA
NorthCentral,2007,9,2007-02-24,2007-03-02,Anuradhapura,0,1,1,0,0,0,0,0,NA,NA,NA,NA
NorthCentral,2007,9,2007-02-24,2007-03-02,Polonnaruwa,1,1,0,0,0,0,0,0,NA,NA,NA,NA
Uva,2007,9,2007-02-24,2007-03-02,Badulla,1,4,0,2,0,1,3,8,NA,NA,NA,NA
Uva,2007,9,2007-02-24,2007-03-02,Monaragala,0,4,0,0,0,2,1,0,NA,NA,NA,NA
Sabaragamuwa,2007,9,2007-02-24,2007-03-02,Ratnapura,1,5,0,0,0,0,0,0,NA,NA,NA,NA
Sabaragamuwa,2007,9,2007-02-24,2007-03-02,Kegalle,1,2,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,9,2007-02-24,2007-03-02,Kalmune,0,5,0,2,0,0,0,6,NA,NA,NA,NA
Western,2007,10,2007-03-03,2007-03-09,Colombo,19,4,0,0,13,0,0,1,NA,NA,NA,NA
Western,2007,10,2007-03-03,2007-03-09,Gampaha,8,5,2,27,1,9,0,1,NA,NA,NA,NA
Western,2007,10,2007-03-03,2007-03-09,Kalutara,8,5,0,3,0,3,0,4,NA,NA,NA,NA
Central,2007,10,2007-03-03,2007-03-09,Kandy,7,0,1,1,2,1,1,13,NA,NA,NA,NA
Central,2007,10,2007-03-03,2007-03-09,Matale,1,2,0,0,3,0,0,5,NA,NA,NA,NA
Central,2007,10,2007-03-03,2007-03-09,NuwaraEliya,0,5,0,3,24,0,0,6,NA,NA,NA,NA
Southern,2007,10,2007-03-03,2007-03-09,Galle,2,3,0,0,0,0,0,0,NA,NA,NA,NA
Southern,2007,10,2007-03-03,2007-03-09,Hambanthota,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Southern,2007,10,2007-03-03,2007-03-09,Matara,2,0,0,0,0,6,10,2,NA,NA,NA,NA
Nothern,2007,10,2007-03-03,2007-03-09,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,10,2007-03-03,2007-03-09,Kilinochchi,0,0,0,0,0,0,2,0,NA,NA,NA,NA
Nothern,2007,10,2007-03-03,2007-03-09,Mannar,0,0,0,5,0,0,0,1,NA,NA,NA,NA
Nothern,2007,10,2007-03-03,2007-03-09,Vavuniya,0,0,0,1,1,0,0,0,NA,NA,NA,NA
Nothern,2007,10,2007-03-03,2007-03-09,Mullaitivu,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,10,2007-03-03,2007-03-09,Batticaloa,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,10,2007-03-03,2007-03-09,Ampara,0,2,0,0,0,0,0,2,NA,NA,NA,NA
Eastern,2007,10,2007-03-03,2007-03-09,Trincomalee,5,1,0,1,0,0,0,1,NA,NA,NA,NA
NorthWestern,2007,10,2007-03-03,2007-03-09,Kurunagala,6,2,0,1,0,0,1,0,NA,NA,NA,NA
NorthWestern,2007,10,2007-03-03,2007-03-09,Puttalam,1,0,0,1,0,0,0,1,NA,NA,NA,NA
NorthCentral,2007,10,2007-03-03,2007-03-09,Anuradhapura,2,1,0,0,0,0,1,3,NA,NA,NA,NA
NorthCentral,2007,10,2007-03-03,2007-03-09,Polonnaruwa,1,1,0,0,0,0,0,0,NA,NA,NA,NA
Uva,2007,10,2007-03-03,2007-03-09,Badulla,1,4,0,3,0,1,2,2,NA,NA,NA,NA
Uva,2007,10,2007-03-03,2007-03-09,Monaragala,0,2,0,0,0,0,0,0,NA,NA,NA,NA
Sabaragamuwa,2007,10,2007-03-03,2007-03-09,Ratnapura,4,2,0,1,0,0,0,0,NA,NA,NA,NA
Sabaragamuwa,2007,10,2007-03-03,2007-03-09,Kegalle,8,6,1,1,0,4,0,3,NA,NA,NA,NA
Eastern,2007,10,2007-03-03,2007-03-09,Kalmune,0,3,0,0,0,0,0,6,NA,NA,NA,NA
Western,2007,11,2007-03-10,2007-03-16,Colombo,11,8,0,1,0,3,0,0,NA,NA,NA,NA
Western,2007,11,2007-03-10,2007-03-16,Gampaha,9,5,0,1,0,16,0,1,NA,NA,NA,NA
Western,2007,11,2007-03-10,2007-03-16,Kalutara,4,5,0,0,1,7,0,1,NA,NA,NA,NA
Central,2007,11,2007-03-10,2007-03-16,Kandy,3,1,0,0,0,2,1,6,NA,NA,NA,NA
Central,2007,11,2007-03-10,2007-03-16,Matale,1,5,0,1,0,0,1,5,NA,NA,NA,NA
Central,2007,11,2007-03-10,2007-03-16,NuwaraEliya,1,2,0,0,0,0,1,6,NA,NA,NA,NA
Southern,2007,11,2007-03-10,2007-03-16,Galle,1,6,0,0,0,4,3,0,NA,NA,NA,NA
Southern,2007,11,2007-03-10,2007-03-16,Hambanthota,3,0,0,1,0,2,1,2,NA,NA,NA,NA
Southern,2007,11,2007-03-10,2007-03-16,Matara,2,4,0,2,3,5,5,1,NA,NA,NA,NA
Nothern,2007,11,2007-03-10,2007-03-16,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,11,2007-03-10,2007-03-16,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,11,2007-03-10,2007-03-16,Mannar,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Nothern,2007,11,2007-03-10,2007-03-16,Vavuniya,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,11,2007-03-10,2007-03-16,Mullaitivu,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,11,2007-03-10,2007-03-16,Batticaloa,1,1,0,3,0,0,0,4,NA,NA,NA,NA
Eastern,2007,11,2007-03-10,2007-03-16,Ampara,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,11,2007-03-10,2007-03-16,Trincomalee,0,2,0,0,0,0,0,1,NA,NA,NA,NA
NorthWestern,2007,11,2007-03-10,2007-03-16,Kurunagala,11,1,0,2,0,0,1,1,NA,NA,NA,NA
NorthWestern,2007,11,2007-03-10,2007-03-16,Puttalam,2,3,0,3,0,0,0,8,NA,NA,NA,NA
NorthCentral,2007,11,2007-03-10,2007-03-16,Anuradhapura,1,0,0,0,1,0,0,1,NA,NA,NA,NA
NorthCentral,2007,11,2007-03-10,2007-03-16,Polonnaruwa,1,0,0,0,0,0,0,0,NA,NA,NA,NA
Uva,2007,11,2007-03-10,2007-03-16,Badulla,1,8,0,1,0,0,4,9,NA,NA,NA,NA
Uva,2007,11,2007-03-10,2007-03-16,Monaragala,0,3,0,2,0,1,4,0,NA,NA,NA,NA
Sabaragamuwa,2007,11,2007-03-10,2007-03-16,Ratnapura,6,12,0,1,1,1,0,1,NA,NA,NA,NA
Sabaragamuwa,2007,11,2007-03-10,2007-03-16,Kegalle,3,7,1,3,0,1,1,3,NA,NA,NA,NA
Eastern,2007,11,2007-03-10,2007-03-16,Kalmune,0,0,0,0,0,0,0,1,NA,NA,NA,NA
Western,2007,12,2007-03-17,2007-03-23,Colombo,11,9,0,5,17,5,0,0,NA,NA,NA,NA
Western,2007,12,2007-03-17,2007-03-23,Gampaha,4,1,1,1,0,6,0,0,NA,NA,NA,NA
Western,2007,12,2007-03-17,2007-03-23,Kalutara,5,1,0,2,0,1,0,1,NA,NA,NA,NA
Central,2007,12,2007-03-17,2007-03-23,Kandy,4,2,0,3,1,0,2,0,NA,NA,NA,NA
Central,2007,12,2007-03-17,2007-03-23,Matale,1,2,0,0,0,0,0,3,NA,NA,NA,NA
Central,2007,12,2007-03-17,2007-03-23,NuwaraEliya,0,1,0,0,0,1,2,2,NA,NA,NA,NA
Southern,2007,12,2007-03-17,2007-03-23,Galle,0,3,1,0,0,0,1,1,NA,NA,NA,NA
Southern,2007,12,2007-03-17,2007-03-23,Hambanthota,1,2,0,0,3,0,0,0,NA,NA,NA,NA
Southern,2007,12,2007-03-17,2007-03-23,Matara,1,1,0,0,0,4,8,0,NA,NA,NA,NA
Nothern,2007,12,2007-03-17,2007-03-23,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,12,2007-03-17,2007-03-23,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,12,2007-03-17,2007-03-23,Mannar,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Nothern,2007,12,2007-03-17,2007-03-23,Vavuniya,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,12,2007-03-17,2007-03-23,Mullaitivu,0,1,1,1,0,0,0,0,NA,NA,NA,NA
Eastern,2007,12,2007-03-17,2007-03-23,Batticaloa,1,1,0,0,0,0,0,11,NA,NA,NA,NA
Eastern,2007,12,2007-03-17,2007-03-23,Ampara,0,2,0,0,0,0,0,1,NA,NA,NA,NA
Eastern,2007,12,2007-03-17,2007-03-23,Trincomalee,0,2,0,0,0,0,1,8,NA,NA,NA,NA
NorthWestern,2007,12,2007-03-17,2007-03-23,Kurunagala,0,3,0,1,0,0,0,0,NA,NA,NA,NA
NorthWestern,2007,12,2007-03-17,2007-03-23,Puttalam,0,0,0,1,0,1,0,1,NA,NA,NA,NA
NorthCentral,2007,12,2007-03-17,2007-03-23,Anuradhapura,1,0,0,2,0,0,1,0,NA,NA,NA,NA
NorthCentral,2007,12,2007-03-17,2007-03-23,Polonnaruwa,0,1,0,0,0,1,0,0,NA,NA,NA,NA
Uva,2007,12,2007-03-17,2007-03-23,Badulla,1,6,0,2,0,0,3,6,NA,NA,NA,NA
Uva,2007,12,2007-03-17,2007-03-23,Monaragala,1,2,0,0,0,0,0,1,NA,NA,NA,NA
Sabaragamuwa,2007,12,2007-03-17,2007-03-23,Ratnapura,3,27,0,2,0,0,0,1,NA,NA,NA,NA
Sabaragamuwa,2007,12,2007-03-17,2007-03-23,Kegalle,1,3,0,0,0,2,0,1,NA,NA,NA,NA
Eastern,2007,12,2007-03-17,2007-03-23,Kalmune,0,0,0,0,0,0,0,1,NA,NA,NA,NA
Western,2007,13,2007-03-24,2007-03-30,Colombo,3,8,0,0,2,4,0,0,NA,NA,NA,NA
Western,2007,13,2007-03-24,2007-03-30,Gampaha,1,1,0,0,0,5,0,0,NA,NA,NA,NA
Western,2007,13,2007-03-24,2007-03-30,Kalutara,2,2,0,0,0,6,0,3,NA,NA,NA,NA
Central,2007,13,2007-03-24,2007-03-30,Kandy,2,1,1,0,0,4,3,7,NA,NA,NA,NA
Central,2007,13,2007-03-24,2007-03-30,Matale,0,1,0,0,0,0,0,3,NA,NA,NA,NA
Central,2007,13,2007-03-24,2007-03-30,NuwaraEliya,0,2,0,0,0,0,0,0,NA,NA,NA,NA
Southern,2007,13,2007-03-24,2007-03-30,Galle,1,3,0,0,0,0,0,1,NA,NA,NA,NA
Southern,2007,13,2007-03-24,2007-03-30,Hambanthota,1,6,2,1,0,0,1,0,NA,NA,NA,NA
Southern,2007,13,2007-03-24,2007-03-30,Matara,3,10,0,2,0,7,5,0,NA,NA,NA,NA
Nothern,2007,13,2007-03-24,2007-03-30,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,13,2007-03-24,2007-03-30,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,13,2007-03-24,2007-03-30,Mannar,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,13,2007-03-24,2007-03-30,Vavuniya,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,13,2007-03-24,2007-03-30,Mullaitivu,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,13,2007-03-24,2007-03-30,Batticaloa,1,11,0,0,0,0,0,4,NA,NA,NA,NA
Eastern,2007,13,2007-03-24,2007-03-30,Ampara,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,13,2007-03-24,2007-03-30,Trincomalee,0,2,0,0,0,0,0,0,NA,NA,NA,NA
NorthWestern,2007,13,2007-03-24,2007-03-30,Kurunagala,6,5,0,1,0,1,0,0,NA,NA,NA,NA
NorthWestern,2007,13,2007-03-24,2007-03-30,Puttalam,0,1,0,0,0,0,0,0,NA,NA,NA,NA
NorthCentral,2007,13,2007-03-24,2007-03-30,Anuradhapura,0,1,0,0,1,0,0,1,NA,NA,NA,NA
NorthCentral,2007,13,2007-03-24,2007-03-30,Polonnaruwa,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Uva,2007,13,2007-03-24,2007-03-30,Badulla,0,6,0,2,0,1,2,1,NA,NA,NA,NA
Uva,2007,13,2007-03-24,2007-03-30,Monaragala,0,0,0,1,0,1,0,0,NA,NA,NA,NA
Sabaragamuwa,2007,13,2007-03-24,2007-03-30,Ratnapura,0,4,0,0,0,0,0,1,NA,NA,NA,NA
Sabaragamuwa,2007,13,2007-03-24,2007-03-30,Kegalle,2,3,0,2,0,2,0,0,NA,NA,NA,NA
Eastern,2007,13,2007-03-24,2007-03-30,Kalmune,0,0,0,0,0,0,2,3,NA,NA,NA,NA
Western,2007,14,2007-03-31,2007-04-06,Colombo,10,4,0,1,2,1,0,1,NA,NA,NA,NA
Western,2007,14,2007-03-31,2007-04-06,Gampaha,2,4,0,0,0,7,0,1,NA,NA,NA,NA
Western,2007,14,2007-03-31,2007-04-06,Kalutara,5,4,0,0,0,4,0,1,NA,NA,NA,NA
Central,2007,14,2007-03-31,2007-04-06,Kandy,7,0,0,2,0,0,2,5,NA,NA,NA,NA
Central,2007,14,2007-03-31,2007-04-06,Matale,0,1,0,0,0,0,0,11,NA,NA,NA,NA
Central,2007,14,2007-03-31,2007-04-06,NuwaraEliya,0,5,0,1,0,0,1,3,NA,NA,NA,NA
Southern,2007,14,2007-03-31,2007-04-06,Galle,0,2,0,0,0,1,0,0,NA,NA,NA,NA
Southern,2007,14,2007-03-31,2007-04-06,Hambanthota,3,0,0,0,3,0,0,0,NA,NA,NA,NA
Southern,2007,14,2007-03-31,2007-04-06,Matara,0,1,0,1,0,2,3,0,NA,NA,NA,NA
Nothern,2007,14,2007-03-31,2007-04-06,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,14,2007-03-31,2007-04-06,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,14,2007-03-31,2007-04-06,Mannar,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,14,2007-03-31,2007-04-06,Vavuniya,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,14,2007-03-31,2007-04-06,Mullaitivu,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,14,2007-03-31,2007-04-06,Batticaloa,0,2,1,0,0,0,0,1,NA,NA,NA,NA
Eastern,2007,14,2007-03-31,2007-04-06,Ampara,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,14,2007-03-31,2007-04-06,Trincomalee,0,4,0,0,0,0,0,3,NA,NA,NA,NA
NorthWestern,2007,14,2007-03-31,2007-04-06,Kurunagala,6,3,0,4,0,0,0,1,NA,NA,NA,NA
NorthWestern,2007,14,2007-03-31,2007-04-06,Puttalam,1,0,0,0,0,2,0,5,NA,NA,NA,NA
NorthCentral,2007,14,2007-03-31,2007-04-06,Anuradhapura,1,0,0,1,0,1,0,0,NA,NA,NA,NA
NorthCentral,2007,14,2007-03-31,2007-04-06,Polonnaruwa,1,0,0,0,1,2,0,0,NA,NA,NA,NA
Uva,2007,14,2007-03-31,2007-04-06,Badulla,1,10,0,1,0,1,6,3,NA,NA,NA,NA
Uva,2007,14,2007-03-31,2007-04-06,Monaragala,0,9,0,1,0,2,0,1,NA,NA,NA,NA
Sabaragamuwa,2007,14,2007-03-31,2007-04-06,Ratnapura,0,12,0,0,0,1,0,0,NA,NA,NA,NA
Sabaragamuwa,2007,14,2007-03-31,2007-04-06,Kegalle,1,2,0,3,0,3,1,0,NA,NA,NA,NA
Eastern,2007,14,2007-03-31,2007-04-06,Kalmune,0,0,0,0,0,0,0,1,NA,NA,NA,NA
Western,2007,15,2007-04-07,2007-04-13,Colombo,7,2,0,0,0,1,0,0,NA,NA,NA,NA
Western,2007,15,2007-04-07,2007-04-13,Gampaha,3,2,0,1,0,6,0,0,NA,NA,NA,NA
Western,2007,15,2007-04-07,2007-04-13,Kalutara,1,6,0,2,0,0,0,0,NA,NA,NA,NA
Central,2007,15,2007-04-07,2007-04-13,Kandy,3,14,0,0,0,0,2,4,NA,NA,NA,NA
Central,2007,15,2007-04-07,2007-04-13,Matale,1,0,0,0,0,0,0,0,NA,NA,NA,NA
Central,2007,15,2007-04-07,2007-04-13,NuwaraEliya,0,3,0,0,0,0,0,0,NA,NA,NA,NA
Southern,2007,15,2007-04-07,2007-04-13,Galle,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Southern,2007,15,2007-04-07,2007-04-13,Hambanthota,0,0,1,1,0,1,0,0,NA,NA,NA,NA
Southern,2007,15,2007-04-07,2007-04-13,Matara,1,2,0,1,0,5,0,0,NA,NA,NA,NA
Nothern,2007,15,2007-04-07,2007-04-13,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,15,2007-04-07,2007-04-13,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,15,2007-04-07,2007-04-13,Mannar,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,15,2007-04-07,2007-04-13,Vavuniya,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,15,2007-04-07,2007-04-13,Mullaitivu,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,15,2007-04-07,2007-04-13,Batticaloa,5,2,0,0,0,0,0,6,NA,NA,NA,NA
Eastern,2007,15,2007-04-07,2007-04-13,Ampara,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,15,2007-04-07,2007-04-13,Trincomalee,1,2,0,1,0,0,0,1,NA,NA,NA,NA
NorthWestern,2007,15,2007-04-07,2007-04-13,Kurunagala,5,2,0,1,0,0,0,0,NA,NA,NA,NA
NorthWestern,2007,15,2007-04-07,2007-04-13,Puttalam,0,1,0,1,0,0,0,0,NA,NA,NA,NA
NorthCentral,2007,15,2007-04-07,2007-04-13,Anuradhapura,1,2,1,0,0,0,2,0,NA,NA,NA,NA
NorthCentral,2007,15,2007-04-07,2007-04-13,Polonnaruwa,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Uva,2007,15,2007-04-07,2007-04-13,Badulla,0,10,0,2,0,1,0,1,NA,NA,NA,NA
Uva,2007,15,2007-04-07,2007-04-13,Monaragala,0,4,0,1,0,1,0,2,NA,NA,NA,NA
Sabaragamuwa,2007,15,2007-04-07,2007-04-13,Ratnapura,3,6,0,1,1,1,0,1,NA,NA,NA,NA
Sabaragamuwa,2007,15,2007-04-07,2007-04-13,Kegalle,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,15,2007-04-07,2007-04-13,Kalmune,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Western,2007,16,2007-04-14,2007-04-20,Colombo,10,1,0,2,0,9,0,1,NA,NA,NA,NA
Western,2007,16,2007-04-14,2007-04-20,Gampaha,8,6,0,2,0,7,0,3,NA,NA,NA,NA
Western,2007,16,2007-04-14,2007-04-20,Kalutara,1,3,0,0,0,2,0,0,NA,NA,NA,NA
Central,2007,16,2007-04-14,2007-04-20,Kandy,1,9,0,0,0,2,0,4,NA,NA,NA,NA
Central,2007,16,2007-04-14,2007-04-20,Matale,0,0,0,0,0,1,0,3,NA,NA,NA,NA
Central,2007,16,2007-04-14,2007-04-20,NuwaraEliya,0,7,0,4,0,0,0,2,NA,NA,NA,NA
Southern,2007,16,2007-04-14,2007-04-20,Galle,0,4,0,0,0,5,0,0,NA,NA,NA,NA
Southern,2007,16,2007-04-14,2007-04-20,Hambanthota,2,0,0,0,0,1,0,0,NA,NA,NA,NA
Southern,2007,16,2007-04-14,2007-04-20,Matara,0,5,1,0,3,5,1,0,NA,NA,NA,NA
Nothern,2007,16,2007-04-14,2007-04-20,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,16,2007-04-14,2007-04-20,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,16,2007-04-14,2007-04-20,Mannar,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,16,2007-04-14,2007-04-20,Vavuniya,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,16,2007-04-14,2007-04-20,Mullaitivu,0,0,0,2,0,0,0,0,NA,NA,NA,NA
Eastern,2007,16,2007-04-14,2007-04-20,Batticaloa,5,11,0,0,0,0,0,5,NA,NA,NA,NA
Eastern,2007,16,2007-04-14,2007-04-20,Ampara,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,16,2007-04-14,2007-04-20,Trincomalee,3,5,0,0,4,0,0,4,NA,NA,NA,NA
NorthWestern,2007,16,2007-04-14,2007-04-20,Kurunagala,2,7,0,0,0,0,0,0,NA,NA,NA,NA
NorthWestern,2007,16,2007-04-14,2007-04-20,Puttalam,1,0,0,1,0,4,0,0,NA,NA,NA,NA
NorthCentral,2007,16,2007-04-14,2007-04-20,Anuradhapura,1,1,0,1,0,0,0,1,NA,NA,NA,NA
NorthCentral,2007,16,2007-04-14,2007-04-20,Polonnaruwa,6,0,0,1,0,1,0,3,NA,NA,NA,NA
Uva,2007,16,2007-04-14,2007-04-20,Badulla,0,7,0,1,0,2,5,3,NA,NA,NA,NA
Uva,2007,16,2007-04-14,2007-04-20,Monaragala,0,9,0,0,0,0,2,0,NA,NA,NA,NA
Sabaragamuwa,2007,16,2007-04-14,2007-04-20,Ratnapura,3,7,0,0,0,0,0,2,NA,NA,NA,NA
Sabaragamuwa,2007,16,2007-04-14,2007-04-20,Kegalle,2,12,1,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,16,2007-04-14,2007-04-20,Kalmune,0,4,0,0,0,0,0,1,NA,NA,NA,NA
Western,2007,17,2007-04-21,2007-04-27,Colombo,5,3,0,1,0,0,0,1,NA,NA,NA,NA
Western,2007,17,2007-04-21,2007-04-27,Gampaha,2,1,0,0,0,1,0,1,NA,NA,NA,NA
Western,2007,17,2007-04-21,2007-04-27,Kalutara,3,6,0,1,0,2,0,0,NA,NA,NA,NA
Central,2007,17,2007-04-21,2007-04-27,Kandy,3,8,0,0,0,0,3,4,NA,NA,NA,NA
Central,2007,17,2007-04-21,2007-04-27,Matale,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Central,2007,17,2007-04-21,2007-04-27,NuwaraEliya,0,5,1,1,0,0,0,3,NA,NA,NA,NA
Southern,2007,17,2007-04-21,2007-04-27,Galle,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Southern,2007,17,2007-04-21,2007-04-27,Hambanthota,0,0,0,0,0,0,1,0,NA,NA,NA,NA
Southern,2007,17,2007-04-21,2007-04-27,Matara,5,6,1,0,0,11,3,0,NA,NA,NA,NA
Nothern,2007,17,2007-04-21,2007-04-27,Jaffna,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,17,2007-04-21,2007-04-27,Kilinochchi,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,17,2007-04-21,2007-04-27,Mannar,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nothern,2007,17,2007-04-21,2007-04-27,Vavuniya,0,1,0,0,1,0,0,0,NA,NA,NA,NA
Nothern,2007,17,2007-04-21,2007-04-27,Mullaitivu,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,17,2007-04-21,2007-04-27,Batticaloa,1,1,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,17,2007-04-21,2007-04-27,Ampara,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eastern,2007,17,2007-04-21,2007-04-27,Trincomalee,0,4,0,0,0,0,0,4,NA,NA,NA,NA
NorthWestern,2007,17,2007-04-21,2007-04-27,Kurunagala,3,4,0,0,0,0,0,1,NA,NA,NA,NA
NorthWestern,2007,17,2007-04-21,2007-04-27,Puttalam,1,2,0,2,0,1,0,1,NA,NA,NA,NA
NorthCentral,2007,17,2007-04-21,2007-04-27,Anuradhapura,1,0,0,0,0,0,2,1,NA,NA,NA,NA
NorthCentral,2007,17,2007-04-21,2007-04-27,Polonnaruwa,3,0,0,0,0,0,0,0,NA,NA,NA,NA
Uva,2007,17,2007-04-21,2007-04-27,Badulla,0,6,0,1,0,1,0,0,NA,NA,NA,NA
Uva,2007,17,2007-04-21,2007-04-27,Monaragala,0,5,0,0,0,1,3,1,NA,NA,NA,NA
Sabaragamuwa,2007,17,2007-04-21,2007-04-27,Ratnapura,0,5,0,0,0,1,0,1,NA,NA,NA,NA
Sabaragamuwa,2007,17,2007-04-21,2007-04-27,Kegalle,0,2,0,0,0,1,0,0,NA,NA,NA,NA
Eastern,2007,17,2007-04-21,2007-04-27,Kalmune,0,0,0,0,0,0,0,1,NA,NA,NA,NA
Western,2007,18,2007-04-28,2007-05-04,Colombo,11,3,0,1,0,4,0,1,NA,NA,NA,NA
Western,2007,18,2007-04-28,2007-05-04,Gampaha,2,2,0,1,0,3,0,1,NA,NA,NA,NA
Western,2007,18,2007-04-28,2007-05-04,Kalutara,1,3,0,1,0,4,0,0,NA,NA,NA,NA
Central,2007,18,2007-04-28,2007-05-04,Kandy,2,11,0,0,1,0,0,1,NA,NA,NA,NA
Central,2007,18,2007-04-28,2007-05-04,Matale,0,2,0,0,0,1,0,2,NA,NA,NA,NA
Central,2007,18,2007-04-28,2007-05-04,NuwaraEliya,0,4,0,0,0,0,2,12,NA,NA,NA,NA
